20200207-150622	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200207-151938	ItemAdd	1783435142	an	ioNaruto	799		1	504	1455	3113			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	10840	100	2102518918	2020-02-07 15:19:38	947001298	949947094	27398891	15	-1	-1	-1
20200207-151938	ItemAdd	1783435142	an	ioNaruto	799		1	504	1455	3113			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	10904	100	-804732289	2020-02-07 15:19:38	946999411	949946790	27340364	15	-1	-1	-1
20200207-151938	ItemAdd	1783435142	an	ioNaruto	799		1	504	1455	3113			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	10968	100	1105362860	2020-02-07 15:19:38	947000717	949947508	27004886	15	-1	-1	-1
20200207-151938	ItemAdd	1783435142	an	ioNaruto	799		1	504	1455	3113			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	11032	100	-1640515811	2020-02-07 15:19:38	947001168	949947133	27069944	15	-1	-1	-1
20200207-151938	ItemAdd	1783435142	an	ioNaruto	799		1	504	1455	3113			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	0	20752	300	-1769751262	2020-02-07 15:19:38	951323980	951519746	949293281	15	-1	-1	-1
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	GM Item	2	1	30644	1	843601797	2020-02-06 01:06:42	1073676288	1073676288	1073676288	0	2	0	0
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	103	3130	200	-505949187	2020-01-25 18:47:44	18097913	852496279	42481923	15	2	1	0
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	101	3130	200	1975793932	2020-01-25 18:47:44	852176608	852631307	42417362	15	2	2	0
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	100	3130	250	-1663736225	2020-01-25 18:47:44	852110313	55909724	42613909	15	2	3	0
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3192	100	-1759685232	2020-01-25 18:47:44	42613690	55249479	55189798	0	2	4	0
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Thanh Long Nguy	0	102	9560	100	-437445263	2020-02-06 01:06:54	931470404	928388233	27340424	15	2	0	1
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		3	504	1451	3112			0		0	0	0	0	ThÞt Nguéi	2	1	30586	3	318808150	2020-02-06 01:24:14	1073676288	1073676288	1073676288	0	2	1	1
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3194	100	1936623846	2020-01-25 18:47:44	42418013	55249856	55190155	0	2	2	1
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	0	8993	300	-286907518	2020-01-25 18:47:44	55322210	42613179	55450354	15	2	3	1
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Thanh Long T­ín	0	102	9752	100	-870155220	2020-02-06 01:06:54	931468377	928385971	928909813	15	2	4	1
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Hu©n ch­¬ng anh hïng	2	1	30499	1	-636156158	2020-02-06 01:24:40	1073676288	1073676288	1073676288	0	2	0	2
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Méc R­¬ng	2	1	30340	1	897458091	2020-02-06 01:24:40	1073676288	1073676288	1073676288	0	2	1	2
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖp Th­îng Thu Phon	0	108	953	359	-715490132	2020-02-06 01:07:33	1106262016	1930246144	1948989440	15	2	2	2
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖp Th­îng Thu Phon	0	109	953	360	-323464167	2020-02-06 01:07:33	1106262016	1930246144	1948989440	15	2	3	2
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖp Th­îng Thu Phon	0	110	953	360	329646411	2020-02-06 01:07:33	1106262016	1930246144	1948989440	15	2	4	2
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖp Th­îng Thu Phon	0	108	953	360	674053202	2020-02-06 01:07:33	1128871936	1930246144	1948989440	15	2	0	3
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖp Th­îng Thu Phon	0	109	953	359	222808919	2020-02-06 01:07:33	1128871936	1930246144	1948989440	15	2	1	3
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖp Th­îng Thu Phon	0	110	953	359	106626544	2020-02-06 01:07:33	1128871936	1930246144	1948989440	15	2	2	3
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		58	504	1451	3112			0		0	0	0	0	Kinh M¹ch §ång Nh©n	2	1	30730	58	1383823957	2020-02-06 01:13:09	1073676288	1073676288	1073676288	0	2	3	3
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	ThÊt B¶o ChiÕu quyÕt	2	6	11	1	1325469194	2020-02-06 01:20:38	2048	2048	2048	0	2	4	3
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		95	504	1451	3112			0		0	0	0	0	Kinh M¹ch Ng©n Nh©n	2	1	30731	95	308418161	2020-02-06 01:13:23	1073676288	1073676288	1073676288	0	2	0	4
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		100	504	1451	3112			0		0	0	0	0	Kinh M¹ch Ng©n Nh©n	2	1	30731	100	-25278365	2020-02-06 01:13:23	1073676288	1073676288	1073676288	0	2	1	4
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		100	504	1451	3112			0		0	0	0	0	Kinh M¹ch Ng©n Nh©n	2	1	30731	100	809794826	2020-02-06 01:13:23	1073676288	1073676288	1073676288	0	2	2	4
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		100	504	1451	3112			0		0	0	0	0	Kinh M¹ch Kim Nh©n	2	1	30732	100	-251543684	2020-02-06 01:13:31	1073676288	1073676288	1073676288	0	2	3	4
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		100	504	1451	3112			0		0	0	0	0	Kinh M¹ch Kim Nh©n	2	1	30732	100	1654478854	2020-02-06 01:13:31	1073676288	1073676288	1073676288	0	2	4	4
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		100	504	1451	3112			0		0	0	0	0	Kinh M¹ch Kim Nh©n	2	1	30732	100	1870224383	2020-02-06 01:13:31	1073676288	1073676288	1073676288	0	2	0	5
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	La H¸n QuyÒn quyÕt	2	6	12	1	-480610321	2020-02-06 01:20:38	2048	2048	2048	0	2	1	5
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Ca DiÖp Thèi quyÕt	2	6	13	1	212750417	2020-02-06 01:20:38	2048	2048	2048	0	2	2	5
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	918153490	2020-02-07 15:11:48	1073676288	1073676288	1073676288	0	2	3	5
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	2007205627	2020-02-07 15:11:48	1073676288	1073676288	1073676288	0	2	4	5
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	V¨n V©n quyÕt	2	6	16	1	-703513987	2020-02-06 01:20:38	2048	2048	2048	0	2	0	6
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1179363032	2020-02-07 15:11:48	1073676288	1073676288	1073676288	0	2	1	6
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	§¹i Tu Di Ch­ëng	2	6	18	1	-1956094671	2020-02-06 01:20:38	2048	2048	2048	0	2	2	6
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	1169628336	2020-02-07 15:11:48	1073676288	1073676288	1073676288	0	2	3	6
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Long Tr¶o Thñ quyÕt	2	6	20	1	1070757408	2020-02-06 01:20:38	2048	2048	2048	0	2	4	6
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	DiÖn Sa	2	1	1400	1	2117133158	2020-02-07 15:14:07	0	0	0	0	2	0	7
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Thiªn Vò Cµ Sa (QuÇn	0	110	713	358	1719379008	2020-02-06 00:53:59	1106262016	1930246144	1948989440	15	2	1	7
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		7	504	1451	3112			0		0	0	0	0		2	3	5	7	210197144	2020-02-07 15:18:31	0	0	0	0	2	2	7
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0		0	111	221	0	-1350196554	2020-02-07 15:18:32	1092231168	1090140160	1074411520	0	2	3	7
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	ChiÕn ý phôc	0	101	221	200	-1342415770	2020-02-07 15:18:38	1092231168	1090140160	1074411520	0	2	4	7
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		7	504	1451	3112			0		0	0	0	0		2	3	5	7	-2013290241	2020-02-07 15:18:41	0	0	0	0	2	0	8
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Thiªn Vò Cµ Sa (?o)	0	109	713	358	827996867	2020-02-06 00:53:59	1106262016	1930246144	1948989440	15	2	1	8
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		7	504	1451	3112			0		0	0	0	0		2	3	5	7	-626380787	2020-02-07 15:18:51	0	0	0	0	2	2	8
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		14	504	1451	3112			0		0	0	0	0		2	3	5	14	1861390864	2020-02-07 15:19:01	0	0	0	0	2	3	8
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Thµnh §« Th­îng y ng	0	109	491	100	716928829	2020-02-07 15:19:05	1092231168	1090140160	1074411520	0	2	4	8
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		14	504	1451	3112			0		0	0	0	0		2	3	5	14	-1877994708	2020-02-07 15:19:11	0	0	0	0	2	0	9
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		14	504	1451	3112			0		0	0	0	0		2	3	5	14	1958126415	2020-02-07 15:19:21	0	0	0	0	2	1	9
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		14	504	1451	3112			0		0	0	0	0		2	3	5	14	920556127	2020-02-07 15:19:31	0	0	0	0	2	2	9
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	103	20752	360	956441843	2020-02-07 15:19:38	946999387	949817250	27137393	15	2	3	9
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	101	20752	360	287665712	2020-02-07 15:19:38	947001066	949815656	27203522	15	2	4	9
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	100	20752	360	-1781301519	2020-02-07 15:19:38	947000263	949816099	27267111	15	2	0	10
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	10840	100	2102518918	2020-02-07 15:19:38	947001298	949947094	27398891	15	2	1	10
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	10904	100	-804732289	2020-02-07 15:19:38	946999411	949946790	27340364	15	2	2	10
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	10968	100	1105362860	2020-02-07 15:19:38	947000717	949947508	27004886	15	2	3	10
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	102	11032	100	-1640515811	2020-02-07 15:19:38	947001168	949947133	27069944	15	2	4	10
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Liªu_Uy Hæ Nguyªn So	0	0	20752	300	-1769751262	2020-02-07 15:19:38	951323980	951519746	949293281	15	2	0	11
20200207-151947	ItemConsume	ClearItemInPos	an	ioNaruto	799		14	504	1451	3112			0		0	0	0	0		2	3	5	14	-1481911324	2020-02-07 15:19:41	0	0	0	0	2	1	11
20200207-151947	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|ClearBagAllItem]			0		1216436836	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200207-151947	ItemAdd	1216436836	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	GM Item	2	1	30644	1	-1129867552	2020-02-07 15:19:47	1073676288	1073676288	1073676288	0	-1	-1	-1
20200207-151951	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_T_UHS]			0		1646871670	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	103	20624	360	2003072596	2020-02-07 15:19:51	946999498	949817135	27136836	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	101	20624	360	-2138130203	2020-02-07 15:19:51	946999863	949816211	27202859	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	100	20624	360	-684023670	2020-02-07 15:19:51	947000282	949817156	27269092	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	102	10392	100	-1327233581	2020-02-07 15:19:51	947000654	949946592	27400097	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	102	10456	100	735307920	2020-02-07 15:19:51	947000198	949947629	27339117	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	102	10520	100	2017800401	2020-02-07 15:19:51	947000849	949947190	27003312	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	102	10584	100	-496090138	2020-02-07 15:19:51	947000282	949946870	27068594	15	-1	-1	-1
20200207-151951	ItemAdd	1646871670	an	ioNaruto	799		1	504	1451	3112			0		0	0	0	0	Tèng_Uy Hæ Nguyªn So	0	0	20624	300	-1395458721	2020-02-07 15:19:51	951324561	951520839	949294842	15	-1	-1	-1
20200207-152037	ItemAdd	AddItem[NoScript|NoFunc]	an	ioNaruto	799		1	504	1448	3117			0		0	0	0	0	¢m D­¬ng Ên	0	0	16	290	-1207378055	2020-02-07 15:20:37	1090271232	1090271232	1090271232	15	-1	-1	-1
