20240624-224427	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20240624-225027	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		10	200	1491	2956			0		0	0	0	0	§u«i thá	2	1	2	10	-1172967612	2024-06-24 22:49:41	0	0	0	0	2	2	2
20240624-225114	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|getTianJiaoLing]			0		3185321101	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-225114	ItemAdd	3185321101	kan	Jx2iiTieuKan	799		100	200	1488	2957			0		0	0	0	0	Thiªn Kiªu LÖnh	2	97	236	100	-570360636	2024-06-24 22:51:14	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_NL_TCL]			0		2498391821	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	611018631	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-778854743	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-611753826	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-157287817	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	575112142	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-2066702232	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-1028972347	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	507055638	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-237452560	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225123	ItemAdd	2498391821	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	-1149975887	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_NL_TMKL]			0		2626430420	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	1230278625	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	-1179221677	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	-61078052	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	1016352013	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	-661554501	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	-629007747	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	2046201295	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	1953447217	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	-1469106909	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225128	ItemAdd	2626430420	kan	Jx2iiTieuKan	799		10	200	1488	2957			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	735331877	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225314	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	S­ m«n lÖnh th­	2	1	1016	1	692129721	2024-06-24 22:53:14	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225318	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	S­ m«n lÖnh th­	2	1	1016	1	692129721	2024-06-24 22:53:14	1073676288	1073676288	1073676288	0	2	1	5
20240624-225323	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Lôc L©m Lang Yªn	2	1	1014	1	-1241853445	2024-06-24 22:53:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225336	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Phong lÖnh-trung cÊp	2	1	1054	1	-367902788	2024-06-24 22:53:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225341	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Phong lÖnh-trung cÊp	2	1	1054	1	-367902788	2024-06-24 22:53:36	1073676288	1073676288	1073676288	0	2	1	5
20240624-225652	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	B¹ch Kim Hång Bao	2	1	30229	1	-2077570361	2024-06-24 22:56:52	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225657	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		100	200	1379	2895			0		0	0	0	0	B¹ch Kim Hång Bao	2	1	30229	100	643206063	2024-06-24 22:56:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-225729	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-151903340	2024-06-24 22:57:29	0	0	0	0	2	1	5
20240624-225729	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1933107290	2024-06-24 22:57:29	0	0	0	0	2	2	5
20240624-225730	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1308208467	2024-06-24 22:57:30	0	0	0	0	2	3	5
20240624-225730	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	658006612	2024-06-24 22:57:30	0	0	0	0	2	4	5
20240624-225730	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	463800602	2024-06-24 22:57:30	0	0	0	0	2	0	6
20240624-225731	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	4522093	2024-06-24 22:57:31	0	0	0	0	2	1	6
20240624-225731	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1195761940	2024-06-24 22:57:31	0	0	0	0	2	2	6
20240624-225731	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	79589850	2024-06-24 22:57:31	0	0	0	0	2	3	6
20240624-225732	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-527176147	2024-06-24 22:57:32	0	0	0	0	2	0	7
20240624-225732	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	970629076	2024-06-24 22:57:32	0	0	0	0	2	1	7
20240624-225732	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-68082945	2024-06-24 22:57:32	0	0	0	0	2	2	7
20240624-225733	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-189588499	2024-06-24 22:57:33	0	0	0	0	2	3	7
20240624-225733	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	565616276	2024-06-24 22:57:33	0	0	0	0	2	4	7
20240624-225733	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1946614950	2024-06-24 22:57:33	0	0	0	0	2	0	8
20240624-225734	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	509774253	2024-06-24 22:57:34	0	0	0	0	2	1	8
20240624-225734	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1637473620	2024-06-24 22:57:34	0	0	0	0	2	2	8
20240624-225734	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1134177306	2024-06-24 22:57:34	0	0	0	0	2	3	8
20240624-225735	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	2137143149	2024-06-24 22:57:35	0	0	0	0	2	0	9
20240624-225735	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1673241580	2024-06-24 22:57:35	0	0	0	0	2	1	9
20240624-225736	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1860736218	2024-06-24 22:57:36	0	0	0	0	2	2	9
20240624-225736	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	2037523757	2024-06-24 22:57:36	0	0	0	0	2	3	9
20240624-225736	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1267328300	2024-06-24 22:57:36	0	0	0	0	2	0	10
20240624-225736	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1163641446	2024-06-24 22:57:36	0	0	0	0	2	1	10
20240624-225737	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1370336531	2024-06-24 22:57:37	0	0	0	0	2	2	10
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		10	200	1379	2895			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	10	611018631	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	2	1	1
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		3	200	1379	2895			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	7	-778854743	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	2	2	1
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		10	200	1379	2895			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	10	1230278625	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	2	1	3
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		3	200	1379	2895			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	7	-1179221677	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	2	2	3
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1370336531	2024-06-24 22:57:37	0	0	0	0	2	2	10
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1267328300	2024-06-24 22:57:36	0	0	0	0	2	0	10
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	2037523757	2024-06-24 22:57:36	0	0	0	0	2	3	9
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1860736218	2024-06-24 22:57:36	0	0	0	0	2	2	9
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1673241580	2024-06-24 22:57:35	0	0	0	0	2	1	9
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	2137143149	2024-06-24 22:57:35	0	0	0	0	2	0	9
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1134177306	2024-06-24 22:57:34	0	0	0	0	2	3	8
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1637473620	2024-06-24 22:57:34	0	0	0	0	2	2	8
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	509774253	2024-06-24 22:57:34	0	0	0	0	2	1	8
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1946614950	2024-06-24 22:57:33	0	0	0	0	2	0	8
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	565616276	2024-06-24 22:57:33	0	0	0	0	2	4	7
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-189588499	2024-06-24 22:57:33	0	0	0	0	2	3	7
20240624-225737	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-68082945	2024-06-24 22:57:32	0	0	0	0	2	2	7
20240624-225737	large_str	AddItem[/script/ÖÐÔ­Ò»Çø/ãê¾©/npc/ÏôÔ¶Â¥.lua|DoiTrangBiKimXa_NguyenSoai_Menu]			0		612020739	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-225737	ItemAdd	612020739	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Huy Ch­¬ng Liªu Nguy	0	153	22	100	-856745580	2024-06-24 22:57:37	0	0	0	0	-1	-1	-1
20240624-225737	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1027128098	2024-06-24 22:57:37	0	0	0	0	2	1	3
20240624-225738	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1215256660	2024-06-24 22:57:38	0	0	0	0	2	2	7
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		7	200	1379	2895			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	7	-778854743	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	2	2	1
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		6	200	1379	2895			0		0	0	0	0	Thiªn Cang LÖnh	2	95	204	4	-611753826	2024-06-24 22:51:23	1073676288	1073676288	1073676288	0	2	3	1
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		7	200	1379	2895			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	7	-1179221677	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	2	2	3
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		6	200	1379	2895			0		0	0	0	0	Thiªn M«n Kim LÖnh	2	1	30370	4	-61078052	2024-06-24 22:51:28	1073676288	1073676288	1073676288	0	2	3	3
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	970629076	2024-06-24 22:57:32	0	0	0	0	2	1	7
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1215256660	2024-06-24 22:57:38	0	0	0	0	2	2	7
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-527176147	2024-06-24 22:57:32	0	0	0	0	2	0	7
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	79589850	2024-06-24 22:57:31	0	0	0	0	2	3	6
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1195761940	2024-06-24 22:57:31	0	0	0	0	2	2	6
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	4522093	2024-06-24 22:57:31	0	0	0	0	2	1	6
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	463800602	2024-06-24 22:57:30	0	0	0	0	2	0	6
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	658006612	2024-06-24 22:57:30	0	0	0	0	2	4	5
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1308208467	2024-06-24 22:57:30	0	0	0	0	2	3	5
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	1933107290	2024-06-24 22:57:29	0	0	0	0	2	2	5
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-151903340	2024-06-24 22:57:29	0	0	0	0	2	1	5
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1163641446	2024-06-24 22:57:36	0	0	0	0	2	1	10
20240624-225747	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1027128098	2024-06-24 22:57:37	0	0	0	0	2	1	3
20240624-225747	ItemAdd	612020739	kan	Jx2iiTieuKan	799		1	200	1379	2895			0		0	0	0	0	¸o Choµng Liªu Nguyª	0	152	22	100	-615581895	2024-06-24 22:57:47	0	0	0	0	-1	-1	-1
20240624-225812	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-2087073521	2024-06-24 22:58:12	0	0	0	0	2	1	1
20240624-225812	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-712365842	2024-06-24 22:58:12	0	0	0	0	2	2	1
20240624-225813	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-969571356	2024-06-24 22:58:13	0	0	0	0	2	1	3
20240624-225813	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-522804017	2024-06-24 22:58:13	0	0	0	0	2	2	3
20240624-225813	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	638672302	2024-06-24 22:58:13	0	0	0	0	2	1	5
20240624-225814	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1055264092	2024-06-24 22:58:14	0	0	0	0	2	2	5
20240624-225814	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	770031759	2024-06-24 22:58:14	0	0	0	0	2	3	5
20240624-225814	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-1919298962	2024-06-24 22:58:14	0	0	0	0	2	4	5
20240624-225815	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-485121692	2024-06-24 22:58:15	0	0	0	0	2	0	6
20240624-225815	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1378	2902			0		0	0	0	0	Hoµng Kim §¹i Ng©n P	2	1	30490	1	-628679601	2024-06-24 22:58:15	0	0	0	0	2	1	6
