20240624-220743	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20240624-222152	ItemAdd	IBShop	kan	Jx2iiTieuKan	799		1	200	1376	2896			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-513326948	2024-06-24 22:21:52	0	0	0	0	2	2	3
20240624-222156	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1376	2896			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	1091986910	2024-06-24 22:21:50	0	0	0	0	2	0	1
20240624-222202	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1376	2896			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-480902023	2024-06-24 22:21:48	0	0	0	0	2	1	1
20240624-222203	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1376	2896			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-677572203	2024-06-24 22:21:52	0	0	0	0	2	0	2
20240624-222317	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	663776531	2024-06-24 22:21:51	0	0	0	0	2	0	3
20240624-222319	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-950048670	2024-06-24 22:21:52	0	0	0	0	2	1	3
20240624-222320	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	1647096468	2024-06-24 22:21:49	0	0	0	0	2	1	2
20240624-222322	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	715347824	2024-06-24 22:21:48	0	0	0	0	2	2	1
20240624-222325	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	524172459	2024-06-24 22:21:48	0	0	0	0	2	3	1
20240624-222327	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	1952485018	2024-06-24 22:21:49	0	0	0	0	2	4	1
20240624-222329	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-426847553	2024-06-24 22:21:50	0	0	0	0	2	2	2
20240624-222330	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-1450492511	2024-06-24 22:21:51	0	0	0	0	2	3	2
20240624-222333	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-513326948	2024-06-24 22:21:52	0	0	0	0	2	2	3
20240624-222334	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	Qu©n C«ng bµi	2	1	9997	1	-1941946632	2024-06-24 22:21:51	0	0	0	0	2	4	2
20240624-222339	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_VANGBAO1]			0		2347387098	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-222339	ItemAdd	2347387098	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	§¹i hång bao hoµng k	2	1	539	1	-22307986	2024-06-24 22:23:39	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222339	ItemAdd	2347387098	kan	Jx2iiTieuKan	799		1	200	1377	2901			0		0	0	0	0	B¹ch Kim Hång Bao	2	1	30229	1	-1405061286	2024-06-24 22:23:39	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222349	large_str	Pay[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Money]			0		2936920919	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-222349	MoneyEarn	2936920919	kan	Jx2iiTieuKan	799		100000000	200	1377	2901			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1799177624	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1680683858	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	127763710	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	2136578026	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	167430137	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	128723644	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1072342163	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	33280617	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1571606690	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-2060009417	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1920577988	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	2029855374	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1711815384	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1865950226	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	460658177	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-263974797	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	222184686	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1797343533	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	843027570	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222413	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-2128907234	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222422	large_str	Pay[/script/ÖÐÔ­Ò»Çø/ãê¾©/npc/ÏôÔ¶Â¥.lua|BTA_Main]			0		2116384150	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-222422	MoneyPay	2116384150	kan	Jx2iiTieuKan	799		40000000	200	1379	2901			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1799177624	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	0	1
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-2128907234	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	4	4
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	843027570	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	3	4
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1797343533	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	2	4
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	222184686	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	1	4
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-263974797	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	0	4
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	460658177	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	4	3
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1865950226	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	3	3
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1711815384	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	2	3
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	2029855374	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	1	3
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1920577988	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	0	3
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-2060009417	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	4	2
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1571606690	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	3	2
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	33280617	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	2	2
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1072342163	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	1	2
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	128723644	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	0	2
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	167430137	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	4	1
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	2136578026	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	3	1
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	127763710	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	2	1
20240624-222422	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1680683858	2024-06-24 22:24:13	1073676288	1073676288	1073676288	0	2	1	1
20240624-222422	large_str	AddItem[/script/ÖÐÔ­Ò»Çø/ãê¾©/npc/ÏôÔ¶Â¥.lua|BTA_Main]			0		3682435382	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-222422	ItemAdd	3682435382	kan	Jx2iiTieuKan	799		1	200	1379	2901			0		0	0	0	0	Liªu Nguyªn So¸i chi	0	103	2255	150	1601916573	2024-06-24 22:24:22	26743056	26814646	27136610	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1628474087	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	522921225	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	57798075	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	279671190	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	1116779266	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1392493653	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-477289273	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-298088413	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1033509600	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1922161503	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1311667107	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-1211602078	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	-931626101	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-222436	ItemAdd	AddItem[NoScript|NoFunc]	kan	Jx2iiTieuKan	799		1	200	1379	2899			0		0	0	0	0	N÷ Oa Tinh Th¹ch	2	1	504	1	295456423	2024-06-24 22:24:36	1073676288	1073676288	1073676288	0	-1	-1	-1
