route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
6	21	23*zIIoRioz	381	200	97	70	35	8	5
6	22	17*SGUniversity	348	200	97	103	48	16	15
6	23	39*1stPhuongAnhHY	328	190	97	139	112	36	36
6	24	09*iiiHeRo102o0o0o	344	190	98	79	36	11	8
6	25	20*zLzKeoChanh	382	190	97	73	44	8	1
6	26	24*HHzBachHo	436	190	97	135	70	27	14
6	27	43*0oDuongThanLong	359	190	96	69	45	12	7
6	28	13*oIoNhocLem	375	190	95	46	12	7	3
6	29	03*JX2iHeroBaby	404	190	98	279	187	9	5
6	30	20*DeleteAlll	299	185	97	97	72	4	5
6	31	71*zIIxxMrCuCai	316	180	95	158	128	17	16
6	32	07*ThienMaTieuVu	351	180	97	72	40	7	5
6	33	14*HoKhongTenXoan	352	180	98	50	22	22	18
6	34	33*IxPeZuns	353	180	99	155	97	9	3
6	35	23*LxLionLx	373	180	96	59	34	7	3
6	36	26*o1zDesTroyer	378	180	96	54	30	7	2
6	37	12*zxPh­¬ngMaixz	369	180	96	71	43	6	3
6	38	15*jx2zMrSky	392	180	98	214	143	35	33
6	39	63*S2HuyenTinhS2	340	180	97	60	39	9	4
6	40	22*oOL0v3You	311	180	99	56	40	5	4
6	41	17*DarkGiaCat	331	175	98	66	49	19	11
6	42	10*iIGiotLeMrThang	328	175	97	75	52	33	31
6	43	24*KunKaru	323	175	96	60	37	7	5
6	44	24*TrumPhiaNam	315	175	98	70	50	5	4
6	45	10*AngelinaTuyet	307	175	98	56	40	14	12
6	46	43*x0cx0ngphun	304	170	99	61	42	5	4
6	47	01*zzDoatHonChamzz	312	170	98	42	30	4	5
6	48	23*0zPkL·oTæz0	341	170	99	31	14	6	3
6	49	11*zXinhGaiDauGauZ	339	170	98	50	34	5	4
6	50	11*o0AKiraKoi0o	345	170	99	154	115	25	20
6	51	09*iiiLuvPeMap	367	170	99	86	60	12	6
6	52	08*EmLaiSay	333	170	97	87	64	9	5
6	53	68*JxKissLove	317	170	98	77	60	14	14
6	54	02*zS2zHunterz	314	170	95	133	93	6	3
6	55	50*HTozzPhoNuizoz	313	170	99	61	46	8	2
6	56	02*HoaMécLan	304	165	98	70	59	10	12
6	57	07*zXGameXz	308	165	99	41	26	6	7
6	58	39*HPCauBePhiTieu	338	165	95	47	30	6	3
6	59	01*1sTcuteKuTeo	334	165	95	99	80	12	6
6	60	26*xKFCxGraves	317	165	99	86	72	12	13
6	61	09*iz1110FreezeAL	379	165	99	66	39	17	9
6	62	43*bocuahoangthuong	329	165	99	66	48	6	3
6	63	39*BpGaTrongThien	305	165	97	66	55	5	4
6	64	08*JODieuThuyen86	295	160	98	59	48	4	5
6	65	07*xBangTamTienTux	320	160	96	50	35	6	3
6	66	12*§¸Ven§­êng	298	150	99	49	37	5	4
6	67	09*VuaKhit	290	150	96	31	21	3	6
6	68	43*toctien	311	145	98	54	42	13	13
6	69	91*SCenst	305	145	93	57	44	24	22
6	70	17*oIoIPhiDaoThuIo	405	140	96	49	19	15	5
6	71	03*oMaya0xo	316	140	95	119	85	5	6
6	72	09*satthu124	318	140	99	109	89	58	51
6	73	15*MongBaVuongJX2	308	135	96	36	29	7	2
6	74	03*iIiDartsmen	316	125	98	95	64	15	13
6	75	12*iNAzQuanAnCuop	300	125	91	32	19	6	3
6	76	03*BaByOfTheSky	304	125	97	113	86	4	5
6	77	89*VuDieuBaLe	352	100	96	87	63	22	14
6	78	63*HoangDaoChu	358	100	94	52	32	6	3
6	79	11*IzDuongTieuVu	342	100	98	63	47	6	3
6	80	10*VuDieuDJ	354	100	98	101	64	8	6
6	81	35*izzkUnSAyBiaKen	367	100	98	69	42	25	20
6	82	50*zNetHToPeNg0k	323	100	93	50	34	3	6
6	83	03*ozvzZBiRain	471	100	98	222	106	20	9
6	84	90*iNetHToPeNg0k	359	100	93	58	36	7	2
6	85	01*N3QTGiet	350	100	94	49	26	7	2
6	86	35*sdsfgyhtgyu	296	100	90	19	10	4	5
6	87	91*iHsNgUyHiEm1102	333	100	91	80	61	6	3
6	88	26*KRzSutucaiz	348	100	99	104	65	12	7
6	89	35*izKhangNCC	301	90	99	21	11	6	6
6	90	16*NguoiLaMat	370	90	97	59	28	7	2
6	91	01*IoHongTea	288	90	97	73	57	4	5
6	92	20*iPadNew	326	90	97	55	36	10	7
6	93	50*N0Stop	296	90	96	25	15	4	5
6	94	08*zIzATuLazIz	304	90	99	52	37	4	5
6	95	19*0WBaVuongW0	325	90	97	50	34	13	11
6	96	68*iL·nhDiÔmNhi	344	90	96	84	45	7	4
6	97	91*iMercury	292	90	93	41	32	5	7
6	98	63*PrincessAK47	291	85	97	67	59	5	4
6	99	11*oIozNhozTreConz	304	85	95	62	46	5	4
6	100	39*4ConSau	339	85	98	50	32	7	2
6	101	16*LGxVitConLonTon	305	85	98	94	80	13	12
6	102	12*o1zHoaThienDieu	337	85	91	49	31	17	15
6	103	14*S2xTuLaxS2	339	80	99	31	13	9	5
6	104	10*iiMrsVampire	310	80	96	65	52	10	10
6	105	08*zanhanhz	301	80	97	31	21	13	14
6	106	63*S3oChjmRiRi	294	80	95	15	9	5	5
6	107	11*CoGaiXinhDepd	342	75	99	61	45	7	2
6	108	15*IoIduongdisonIoI	311	75	97	36	26	7	2
6	109	43*BxWonBin	312	75	98	54	43	5	4
6	110	08*4csKor	305	70	98	27	19	8	2
6	111	39*vodangsonTY	298	70	95	76	66	28	26
6	112	03*izzMrGioLao	409	70	97	169	108	10	3
6	113	11*oIoKakaShio	315	70	98	53	39	9	3
6	114	03*1PTieuLyPhiTieu	289	60	98	41	27	14	10
6	115	12*zNeverlovez5	308	55	96	38	27	6	3
6	116	12*1stGajBui	304	55	96	93	88	6	3
6	117	04*o0oManThienVu	308	0	98	56	44	17	8
6	118	03*TruyenThuyetTiLi	283	0	91	40	33	4	5
6	119	11*zNBzNamKaKa	360	0	92	20	4	7	2
6	120	12*TheKing	297	0	98	62	50	20	22
6	121	08*AlOnE00	304	0	99	33	22	27	18
6	122	89*xBGxNetTuanTu	313	0	99	253	205	14	12
6	123	70*QuanV©nTr­êng	308	0	98	28	16	16	9
6	124	03*ViDoLaEmCz	292	0	95	31	20	4	5
6	125	08*iSGCauBeMap	298	0	96	31	20	4	5
6	126	08*zZzTraChanhzZz	301	0	98	42	29	6	4
6	127	63*zIzGio	314	0	94	23	11	23	11
6	128	12*xxXedjenTC	335	0	93	52	38	31	26
6	129	13*iizMissingYou	388	0	98	52	22	7	2
6	130	02*xxNDxxPhuongLan	302	0	90	21	10	12	9
6	131	17*dahoai08	307	0	96	33	23	8	5
6	132	09*wwSANGww	319	0	97	27	12	14	9
6	133	39*iOsMaDeinChiNaBp	395	0	99	81	25	8	3
6	134	08*LCzGrimReaperKun	402	0	98	83	46	24	12
6	135	03*KNoDoccothjchcot	402	0	99	154	91	7	3
6	136	43*IzRacingWorld	369	0	99	83	53	15	6
6	137	91*zIIF1IIzAnhHung	302	0	95	10	1	10	1
6	138	14*SayXinTiXiuTinh	339	0	99	92	54	8	6
6	139	03*zfZftfZPhjTjeu	377	0	99	88	46	7	2
6	140	32*oS2oPeZuns	342	0	99	131	86	5	4
6	141	04*zBzVoTinhzzz	309	0	99	18	7	18	7
6	142	07*IzzAnhVuBN	286	0	95	53	37	7	7
6	143	03*izLoveBabies	362	0	99	18	1	18	1
6	144	91*BlackLife	298	0	96	16	6	8	1
6	145	20*ThiÃnDaXoa	295	0	93	9	0	9	0
6	146	08*shortgun	296	0	95	42	31	6	5
6	147	04*ChEtlAgI	293	0	99	25	16	25	16
6	148	14*zIzLovelyANGEL	306	0	97	49	34	30	25
6	149	26*S2ooAKiraKoi	326	0	99	97	68	11	8
8	1	24*zS2zSadMemoriesx	399	300	97	300	205	25	20
8	2	11*zS2zWhiteRose	384	285	97	116	55	19	15
8	3	02*ngockylan	379	280	99	207	145	7	2
8	4	07*iiiiiCupCake	392	270	96	149	103	8	1
8	5	50*oo0ozZeRozo0oo	376	265	99	251	204	25	18
8	6	11*oIoPeHaXynk	375	260	99	131	97	26	22
8	7	12*iPeTapBuff	367	250	95	149	115	12	8
8	8	08*EmCuaNgayH0mNay	371	245	99	64	32	8	1
8	9	13*JxPeHeoz	305	200	98	144	126	7	9
8	10	26*TzzSailorMoon	310	200	97	92	74	5	4
8	11	39*BMTiKittySluts	338	200	96	135	105	6	4
8	12	16*SmurfComeBack	357	200	96	89	62	7	5
8	13	22*QMzzMingMing	361	200	99	71	38	7	3
8	14	71*zIIBxNel	340	200	98	111	86	7	2
8	15	33*68zSecretGarden	349	200	89	65	44	7	3
8	16	33*zAzCloud	348	200	96	88	57	11	7
8	17	23*FoxRain	340	200	96	105	87	8	5
8	18	90*C«ngChóaTuyÕt	337	200	96	82	60	6	4
8	19	91*ShDaiL0cDJ	310	190	96	36	23	11	11
8	20	04*T«nNg¹oTuyÕt	337	190	99	103	66	6	3
8	21	91*ZzZHoaMyZzZ	356	190	94	67	38	9	5
8	22	15*iiNDHzYanLe	351	190	98	98	62	13	14
8	23	50*zNzBeautifulGirl	356	190	99	150	114	10	7
8	24	17*iIzAngelzZiI	313	190	92	98	85	5	4
8	25	20*xanhlam	306	190	98	77	63	10	11
8	26	10*V­¬ngTiÓuAnh	302	190	97	76	57	5	5
8	27	10*NMKQuaKhuBuon	317	185	98	56	41	7	5
8	28	12*zTieuAiMi	325	185	96	55	33	5	4
8	29	90*PhuongPhieuLang	359	185	98	63	45	7	3
8	30	90*oMinhHien	306	180	96	116	101	5	4
8	31	39*4oTimemCoAnh69ii	313	180	99	62	48	62	48
8	32	09*52OzBoCongAnh	315	180	98	134	112	10	10
8	33	24*izSeabird	319	180	99	47	22	5	4
8	34	08*FMLzBuf1Kiem	347	180	99	37	16	7	2
8	35	43*IxHamChoj	328	180	97	86	58	6	3
8	36	03*oWhiteSnow	336	180	99	66	43	9	8
8	37	22*VaniiSoCute	322	180	96	168	117	18	14
8	38	12*izzIGayzzi	305	175	96	64	52	6	7
8	39	26*xHeavenLovex	314	175	88	90	69	38	28
8	40	14*zN4zKelly	320	175	98	86	71	11	10
8	41	09*HHoWifeOfLove	343	175	98	139	112	23	19
8	42	50*xHToMarioLopez	300	170	99	86	80	3	6
8	43	15*B52TraiTimCuaGio	346	170	97	55	37	19	16
8	44	32*KRzThichBoCHoiz	339	170	98	275	241	15	12
8	45	16*duongtuyet157	310	170	97	51	38	10	11
8	46	50*NhoQueAG	354	170	98	63	42	8	4
8	47	32*XzNoLovezX	301	165	99	40	30	12	12
8	48	24*iSGzvHoTelPinkzv	312	165	91	86	66	6	3
8	49	11*zPeMytXinh	324	165	99	110	92	6	5
8	50	32*zxLamThienYz	335	165	97	50	34	5	4
8	51	07*zzIzCaVienChien	345	165	99	199	171	12	9
8	52	06*S2PeHeo	308	165	96	50	40	6	3
8	53	26*AnToTo1310587	303	160	91	91	80	9	10
8	54	07*zSGzVitDet	344	160	95	41	16	5	4
8	55	24*HHoTjeuBoift	309	160	99	69	62	5	4
8	56	03*oMTooMcGonaGalli	322	160	99	90	71	14	12
8	57	16*S2QuynhNgaTienTu	325	160	98	54	39	8	6
8	58	02*IoGodHeraZ	332	160	94	56	44	6	4
8	59	03*zSHzVitDet	356	160	95	35	12	6	3
8	60	20*o0oKrTonBao	305	160	98	75	65	5	5
8	61	09*iiiLuvPeLep	305	160	98	46	34	6	3
8	62	43*oIzYuuMi	301	160	99	69	55	5	5
8	63	08*oIzHeo	342	155	95	72	54	11	7
8	64	08*RzHoaXuyenChi	318	155	98	100	78	8	7
8	65	63*ZxGaiDieuxZ	302	155	96	67	55	7	2
8	66	32*iiizS2ziizAngelz	306	150	95	47	33	5	4
8	67	20*zHzKeoDau	311	150	98	64	49	9	2
8	68	22*zBGzBuffHunterz	331	150	94	101	84	8	1
8	69	11*zZxHMTzTrangMiu	359	150	99	107	70	21	16
8	70	09*iiiJulinaKer	332	150	94	63	48	6	3
8	71	11*zGBzTapBuff	315	145	96	56	42	6	3
8	72	07*24hNhíAnh	313	145	99	32	18	5	4
8	73	16*iiiBanhBeozzz	365	140	99	65	40	7	2
8	74	07*ZxHoaThan	311	140	97	93	76	4	5
8	75	32*ooJane	324	135	99	61	55	7	2
8	76	03*z7zHoney	312	135	96	89	76	6	5
8	77	35*izzLyThuThuyzz	300	130	97	20	9	8	1
8	78	15*oNuhiepNgaMi	303	125	96	99	85	10	5
8	79	03*DLKizi0kiaCobe	316	125	97	92	74	22	20
8	80	08*1thSamsung	328	125	96	243	207	58	51
8	81	15*iovzZThoXjjnh	304	120	99	92	83	9	9
8	82	08*34HDMinhHieu	355	100	97	84	52	7	2
8	83	03*1stCoolGirl	343	100	98	119	91	8	7
8	84	01*oS2oBxKaKa6789	302	100	95	59	38	5	6
8	85	03*iYSLzIRainyIz	403	100	99	38	8	15	5
8	86	63*zTAzCloud	347	100	96	77	49	6	3
8	87	68*ZxDojNgaMyxZ	298	100	98	61	47	6	5
8	88	15*iiPucca	314	90	97	61	46	5	4
8	89	01*DoanHaiVanHp92	315	90	99	25	12	6	5
8	90	08*oHanaMimizTN	311	90	98	115	93	5	7
8	91	22*xjTrinhHaChau	321	90	96	27	13	8	8
8	92	26*zzRsQkThatDau	319	90	96	100	85	29	27
8	93	03*S2zMrTrucTQS2	299	90	99	142	122	15	12
8	94	02*AhnJungHwan	315	90	95	51	36	5	4
8	95	63*TienCoNhayDisCo	304	85	99	90	72	7	5
8	96	08*FMLzJuLietNo1z	319	85	97	53	37	11	8
8	97	03*Jx2iSuBoi	302	85	98	103	86	5	7
8	98	14*NGOCTOA	300	85	96	46	30	6	3
8	99	01*oViMotNguoi	300	85	97	32	19	7	4
8	100	15*69iKeoSuai69	391	85	99	31	11	24	8
8	101	15*B52zH0tGjrlYenTy	352	85	98	98	71	8	4
8	102	22*12hBeUtChanDai	338	85	99	27	19	7	2
8	103	17*o0oMiMio0o	308	80	97	87	69	6	4
8	104	06*0ozSnowzo0	290	80	96	81	66	5	5
8	105	24*zQfxxxNguNhi7777	345	80	98	21	7	10	7
8	106	15*B52zAngel	350	80	97	22	5	7	4
8	107	10*o0StingDau02ooo	300	80	95	43	33	13	10
8	108	11*oo0oPhatVanKiem	300	80	97	47	34	5	4
8	109	08*S2iVuDieuSamba	301	75	98	35	22	13	12
8	110	14*HPzGaTapBuz	295	75	96	76	64	9	7
8	111	03*BaGiaLangTu	301	75	96	70	54	5	4
8	112	04*zS2zSadSong	380	75	97	87	38	9	5
8	113	07*zBGzVitDet	341	75	94	21	6	6	3
8	114	15*iiiBuffTocVay	306	75	98	34	19	5	4
8	115	02*0iLioni0	328	75	96	59	42	30	22
8	116	07*XzXBxTHIENBAOXzX	303	70	99	164	140	20	20
8	117	24*iiioMissSmith	342	70	98	41	22	9	3
8	118	15*iiBvMrsThyThy	308	70	99	32	19	6	6
8	119	33*zTLzizThuyCherry	359	70	95	40	25	16	8
8	120	08*zS2zSexyGirlxS2x	307	65	96	76	61	7	6
8	121	11*xN§xS­TöC¸i	295	65	96	57	54	7	4
8	122	24*ijDjHoaiNiemNMK	304	65	98	36	23	14	9
8	123	43*NgaMiPr	306	60	94	61	47	10	8
8	124	06*YellowPigeon	368	60	96	28	10	28	10
8	125	32*iS2iKiChiNaMi	305	55	99	36	24	11	7
8	126	43*iZzluckybicg	304	55	98	25	13	7	2
8	127	15*1S2NghiªmXu©nS¬n	334	50	96	73	58	7	2
8	128	43*kAv3SieuCap	362	50	96	67	39	34	29
8	129	09*iizNangXanh	328	0	98	43	28	9	7
8	130	16*XyNhatDuongxY	344	0	96	40	25	6	3
8	131	50*MoMotNoiXaXoi	304	0	96	44	30	7	2
8	132	03*zfZftfZThoXjjnh	295	0	99	77	69	9	4
8	133	07*EmonlyCapriLadyz	295	0	96	32	19	5	4
8	134	07*YangJaeHyun	341	0	97	77	49	22	19
8	135	07*TuojTre2016	333	0	96	82	78	13	6
8	136	15*zIzSnowQueen	312	0	97	77	67	16	9
8	137	32*zS2zChenhVenh	352	0	99	118	90	13	9
8	138	09*o0Lisa	313	0	99	70	66	8	7
8	139	43*oIoThaoNguyen	294	0	98	15	5	8	1
8	140	71*iiBvBeCon	297	0	97	56	41	13	12
8	141	08*s2PeMytXinh	310	0	99	70	57	9	6
8	142	89*HaiLanChau	295	0	97	46	45	19	13
8	143	08*HQCxjxAloPeXinh	293	0	99	72	58	16	16
8	144	03*ZxiiThuGiang	323	0	97	24	9	9	3
8	145	07*KudoS2DieuNhi	318	0	99	93	70	5	6
8	146	15*iovzZSokurooBoo	307	0	93	110	103	9	10
8	147	06*AcAcMama	296	0	96	19	9	13	6
8	148	39*xxzCandyzxx	298	0	94	76	58	4	5
8	149	50*iozCrazyYuna	297	0	96	40	27	5	4
8	150	23*IiAnhNgocIi	316	0	96	38	25	6	3
8	151	09*QMzMingMing	332	0	99	59	32	6	6
8	152	08*PULkoki	301	0	98	33	23	19	18
8	153	17*PKzCloseUpz	295	0	97	14	5	7	2
8	154	91*Nh­Quúnh	306	0	99	79	66	20	16
8	155	43*DJoLove	330	0	99	23	10	6	3
8	156	24*izMaleficent	298	0	96	41	32	6	3
8	157	14*520zBoCongAnh	322	0	97	98	78	7	8
8	158	43*IzzStupidVu	295	0	97	60	50	19	13
8	159	33*izShinigami	310	0	99	31	20	11	1
8	160	89*MisPrettyGirld	300	0	96	33	21	8	1
8	161	43*iTeaScarlett	334	0	91	22	7	5	4
8	162	02*VîN­ícM¾t	311	0	94	85	76	38	27
8	163	43*DJoJuLietNo1o	317	0	97	40	28	19	17
8	164	33*ppjjMochi	303	0	98	26	19	11	4
9	1	16*o0oThanhXa	531	290	99	407	257	70	43
9	2	15*B52zDevil	526	290	98	454	214	57	25
9	3	22*oS2oBranDy	505	285	99	358	176	24	12
9	4	08*FMLzDan1Tay	485	275	95	88	11	16	3
9	5	43*Jx2Jinx	501	270	97	236	142	40	25
9	6	14*zN4zSuSu	464	270	98	168	120	45	33
9	7	13*tytNgocTrang	452	265	97	181	129	52	40
9	8	02*xIxLinhChi	434	250	95	141	69	8	1
9	9	16*o0oBachXa	446	250	98	423	312	60	52
9	10	43*ssTraMy	434	225	99	315	247	60	52
9	11	17*CVoThatTuyetCam	351	200	97	104	60	7	6
9	12	06*iConGaiSuThai	393	200	99	93	36	7	2
9	13	07*iiizBadGirl	418	200	99	124	68	9	3
9	14	11*zZxHMTzTrangMiiu	376	200	99	107	55	6	3
9	15	90*IIoDJemotions	402	200	92	149	83	8	3
9	16	63*zTjenCoNgoiCocz	403	200	98	96	67	48	39
9	17	71*zIIMrsVy	372	200	98	120	83	10	3
9	18	68*zTSzLucChjCamMa	365	200	98	349	276	42	41
9	19	12*oPKTuæiTeen	362	200	96	48	25	9	5
9	20	32*zS2zLýM¹cSÇu	338	200	93	95	72	21	19
9	21	68*JzSailorMoonz	350	190	98	88	54	6	3
9	22	26*minuacphu	412	190	96	74	34	8	2
9	23	03*zIzChjchChoe	412	190	99	143	93	11	6
9	24	25*iSvSutHoBoCai	432	190	99	61	29	27	17
9	25	35*iizCinderella	373	190	99	139	82	6	4
9	26	35*MTLCzStarIC	383	190	95	72	43	13	7
9	27	08*oDOICODONo	401	190	92	213	135	15	9
9	28	50*T48oDieuThuyeno	410	190	96	99	56	22	16
9	29	23*zKYzZSuKemzZz	346	190	96	82	54	9	6
9	30	09*IzThanhNgocBT	381	185	97	162	115	15	10
9	31	09*oooTheSongForYou	417	180	98	253	193	32	27
9	32	24*iSGAries	369	180	98	100	71	24	22
9	33	50*iizNangAmAp	427	180	98	138	62	17	10
9	34	12*365NgayYeuAnhs	343	180	97	121	87	9	7
9	35	17*CVzHoaiNgoc	364	175	98	75	52	7	2
9	36	07*o0Vicky0o	363	175	98	81	58	7	4
9	37	23*JiHaVy	355	175	95	38	18	11	8
9	38	08*iZLamborghiniZi	393	175	99	100	46	7	2
9	39	24*oH7iozMissVelVet	434	175	99	88	43	20	9
9	40	50*ZzPigHurazzzz	382	175	98	136	103	37	33
9	41	90*iBTizTyChuot	335	170	97	95	77	12	1
9	42	03*zIzDocCoHeraPk	375	170	99	134	84	7	3
9	43	15*iovzZThoTrang	407	170	99	131	81	12	7
9	44	03*zIzDocCoEmerald	368	170	99	117	72	6	4
9	45	33*mnguyetnhi23	359	170	95	115	75	6	4
9	46	16*zMrTzCrazyDance	344	170	97	45	25	5	4
9	47	26*zZzTieuDieuTuzZz	351	170	96	72	41	7	2
9	48	43*oAoDuCa	354	170	98	60	31	5	4
9	49	22*MrsAljsa	368	170	94	70	39	8	1
9	50	15*B52zYuxi	369	170	98	140	92	7	2
9	51	11*XzTrocDauCoGaiZ	331	165	99	21	8	5	4
9	52	25*o0oLamUyenNhio0o	356	165	96	74	54	16	12
9	53	24*HHoTjeuNgocft	432	165	98	281	209	70	59
9	54	08*xxxIDurex	381	165	98	99	64	24	20
9	55	35*izG9iLeiisya	387	165	98	173	122	43	34
9	56	50*xHToMarioLoper	362	160	99	77	34	6	3
9	57	15*oS2oKyNiemXua	354	160	97	32	7	6	3
9	58	33*ppjjMochj	326	155	98	32	18	6	3
9	59	14*oS2oKhaTuyet	327	155	98	48	33	6	4
9	60	07*zS2zTrangL0ve89x	370	155	99	48	25	25	18
9	61	26*iizzNMDMusic	328	155	99	56	41	8	4
9	62	39*oS2oThuVan	364	155	99	39	21	8	1
9	63	16*zzNMCprozz	335	155	96	72	53	6	3
9	64	12*1stVanAnhz	341	155	99	27	12	6	3
9	65	09*JKzKimTaeYeon	343	150	91	101	76	12	9
9	66	09*iOSBatSuThai	391	145	99	100	64	23	14
9	67	43*IxDemons	368	145	97	89	67	14	9
9	68	09*iiiYeuChong	380	145	97	36	13	7	2
9	69	08*FMLzMissLove	333	140	98	56	38	5	4
9	70	15*B52zBria	329	140	98	25	7	6	4
9	71	50*JoxxThienHuyen	328	140	96	66	44	7	3
9	72	09*iizLoveRain	416	135	98	113	49	9	0
9	73	24*iSGzzHoTelBigzz	383	135	99	97	66	8	2
9	74	22*ioiMemory	366	130	99	66	68	27	20
9	75	14*MP4TinhKhucVui	331	130	96	68	47	11	9
9	76	03*iYSLzWindy	405	125	98	108	71	15	7
9	77	09*CatLoveTC	391	110	98	73	49	17	8
9	78	26*TzzSailorMoonz	353	100	98	81	51	5	4
9	79	89*PeChoiDan	319	100	96	43	27	9	7
9	80	25*iiSvMyDolly	354	100	98	124	91	12	8
9	81	71*zNMDzKissMyz	320	90	96	65	54	10	9
9	82	90*JxMéngCÇm	350	90	90	44	25	18	12
9	83	39*oS2oBeNgocYeuz	366	90	98	119	82	18	14
9	84	02*zS2zRy0nzNMD	320	90	97	72	50	5	5
9	85	03*JX2oThietCamLam	346	90	98	33	15	7	4
9	86	11*s2oPhiPhung	327	90	98	36	21	8	8
9	87	17*KhucNhacSau	340	90	98	22	6	7	2
9	88	13*oOozVitConzoNMD	359	90	99	39	18	15	8
9	89	02*oS2oMissS2o	336	90	97	44	27	12	9
9	90	22*S2Asemic	366	90	96	44	25	7	2
9	91	04*ooMimiDauTay	347	85	99	118	90	16	11
9	92	50*KzOozNhjDeThuong	359	85	96	65	27	6	3
9	93	02*ijjBongprincess	361	85	98	52	27	8	1
9	94	33*xOxAiYeuMixOx	364	85	98	60	22	7	2
9	95	12*zxzMrTuanzxzcx	352	85	96	61	41	16	14
9	96	22*xHiHiOsHi	314	85	99	32	20	4	5
9	97	35*oIoGauSubin	312	85	90	54	33	21	19
9	98	03*XxDoatMenhCamxX	358	80	97	32	12	8	5
9	99	16*oHTiiMoonXjLjp	345	80	92	24	6	8	2
9	100	07*p3xinhhp9x0210	351	80	99	73	54	7	2
9	101	03*zZzSuThai	513	80	97	301	161	15	2
9	102	24*BMTx47xGaBanMe	409	80	97	55	25	11	3
9	103	33*iMFzuThiChanDai	366	75	98	74	48	7	2
9	104	07*zSGzVitBau	373	75	99	39	14	7	3
9	105	08*iuKhucNhacVui	378	75	99	115	88	41	33
9	106	03*zSHzVitBau	357	75	99	31	11	6	3
9	107	14*zIzS2YeuCam	319	75	96	36	21	10	6
9	108	02*Jx2H¶iLiÔu	345	75	93	74	54	8	4
9	109	50*zIzThienMaCam	324	70	99	33	17	7	6
9	110	24*BMTxxThienHuyen	341	70	96	55	34	16	13
9	111	03*NVzizBaPhonCZ	359	70	99	42	15	10	5
9	112	08*ZzBupBeBarBie	341	70	99	64	47	8	5
9	113	10*iS2iTyChuot	329	70	97	82	66	28	16
9	114	03*Jx2KupiVirgo	318	70	98	84	66	23	17
9	115	26*iizImpossible	321	70	97	41	27	8	1
9	116	04*oS2oBrandyz	501	70	99	310	150	27	15
9	117	08*TiÓuQuyªn	328	65	97	137	94	20	16
9	118	15*iovzZombie	354	65	97	28	20	12	6
9	119	43*DJoLoveTH	476	65	95	58	7	14	4
9	120	04*o0oSuThai	464	60	97	294	160	8	1
9	121	15*xIxVoTinh	351	60	96	47	49	9	4
9	122	24*MTLCzIuCk4e	363	0	95	26	6	10	4
9	123	43*iTeaRoseScarlett	368	0	97	41	20	11	7
9	124	11*iCzDjH¹nhMuSic	316	0	98	69	58	20	15
9	125	07*zIS2IzBeNgokz	344	0	96	79	48	20	12
9	126	14*izMeiiLia	373	0	97	111	70	18	15
9	127	06*zIzJenniferGP	340	0	99	24	10	8	2
9	128	14*oS2oBeNgocYeu	387	0	98	101	67	10	0
9	129	02*zDzKieuZyn	316	0	96	28	13	5	4
9	130	35*iTckSayCheeryy	339	0	99	16	2	16	2
9	131	10*DxCuaCaMau	338	0	99	17	3	7	2
9	132	03*AEzCryingCZ	327	0	97	47	29	10	9
9	133	09*iS2iSarahObie	350	0	98	18	1	18	1
9	134	03*oOoAnNio0o	311	0	92	49	43	11	3
9	135	04*zS2zPumPham	335	0	99	41	29	10	5
9	136	11*istNoNameTNC	330	0	99	16	3	16	3
9	137	39*BMTi47iGaBanMe	337	0	97	36	18	10	4
9	138	04*iYSLzBeBi	328	0	98	55	42	33	22
9	139	39*oOoN÷GîiC¶mzZ	361	0	97	66	48	28	20
9	140	12*zTieuAiAi	324	0	97	53	39	9	9
9	141	24*iSGiHaVy	339	0	95	27	9	6	3
9	142	25*Jx2MissAngelsz	315	0	95	20	6	5	4
9	143	03*oJzCamTienTuZzz	337	0	98	49	32	7	3
9	144	20*oKillerRainBowZ	351	0	98	70	50	9	4
9	145	08*zBBBoMinion	361	0	99	109	81	13	4
9	146	43*BeKhongBietDan	320	0	95	14	2	14	2
9	147	33*ZxiiiThuGiang	358	0	94	93	47	11	9
9	148	39*NMDphuongmychiSH	354	0	98	17	2	12	2
9	149	15*T48iiDHCSNDiS2	398	0	96	52	27	23	18
9	150	15*iizSamLov3ly	350	0	97	53	28	7	2
9	151	50*DoDjenDatDinh	344	0	97	43	24	10	4
9	152	33*Jx2ThietCamLam	343	0	98	26	10	14	9
9	153	07*zBGzVitBau	330	0	99	18	4	8	1
9	154	03*zfZftfZThoTrang	382	0	99	101	66	7	2
9	155	09*QMzHongTuongVi	352	0	98	31	16	17	12
9	156	10*nhockoro0612	347	0	96	23	8	7	2
9	157	08*TÝcTÞcT×nhTang	337	0	95	102	82	16	16
11	1	03*1StHoangAnhCBQ	458	290	99	207	106	9	3
11	2	16*oZoTrieuVanoZo	441	290	99	169	113	12	3
11	3	13*iAFKzJudas	434	285	97	70	14	11	4
11	4	17*IiITieuPhongIiI	433	275	98	201	156	66	59
11	5	12*xBacQuyThux	407	260	99	255	190	76	66
11	6	39*MrCBQcuibapz	405	255	97	130	70	8	2
11	7	63*zLONGTIMEz	402	250	92	143	71	8	3
11	8	09*iiiiKIEUPHONGKA	433	250	99	67	36	34	20
11	9	15*ZzQuyenMaZz	284	200	96	45	35	4	7
11	10	22*GiangLongLangTu	358	200	99	79	49	13	11
