20190603-134547	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20190603-135811	large_str	AddItem[/script/misc/observer/observer.lua|NoFunc]			0		207423358	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20190603-135811	ItemAdd	207423358	test009	jx2kggjj	1		1	300	1637	3551			0		0	0	0	0	GM Item	2	1	30644	1	-345380726	2019-06-03 13:58:11	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-135818	large_str	AddItem[/script/global/playerloginin.lua|_never_show_login_message]			0		1866858960	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20190603-135818	ItemAdd	1866858960	test009	jx2kggjj	1		1	300	1637	3551			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-416092016	2019-06-03 13:58:18	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-135826	ItemAdd	IBShop	test000	jx2vltk	690		1	300	1661	3558			0		0	0	0	0	Hßa ThÞ BÝch	2	1	1001	1	1467391079	2019-06-03 13:58:26	0	0	0	0	2	1	3
20190603-135858	ItemAdd	2471460818	test004	342342	1		1	200	1185	2828			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-2130729533	2019-06-03 13:58:58	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-135858	ItemAdd	2471460818	test004	342342	1		1	200	1185	2828			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	2082563423	2019-06-03 13:58:58	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-135858	ItemAdd	2471460818	test004	342342	1		1	200	1185	2828			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-1454742516	2019-06-03 13:58:58	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-135858	ItemAdd	2471460818	test004	342342	1		1	200	1185	2828			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1658886909	2019-06-03 13:58:58	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-135858	ItemAdd	207423358	test004	342342	1		1	200	1185	2828			0		0	0	0	0	GM Item	2	1	30644	1	1997173327	2019-06-03 13:58:58	1073676288	1073676288	1073676288	0	-1	-1	-1
