20190603-140031	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20190603-140141	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1637	3551			0		0	0	0	0	B¸nh Ng«	1	1	1	2	1595883798	2019-06-03 14:01:18	1073676288	1073676288	1073676288	0	2	1	1
20190603-140141	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1637	3551			0		0	0	0	0	B¸nh Ng«	1	1	1	1	1595883798	2019-06-03 14:01:18	1073676288	1073676288	1073676288	0	2	1	1
20190603-140150	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140150	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-633297501	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140151	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-1283264352	2019-06-03 14:01:51	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140152	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-491112927	2019-06-03 14:01:52	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140152	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-1690138221	2019-06-03 14:01:52	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140153	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-1866690788	2019-06-03 14:01:53	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140153	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-1060612023	2019-06-03 14:01:53	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140154	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	2128999102	2019-06-03 14:01:54	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140156	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	-2076823785	2019-06-03 14:01:56	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140207	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	9	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140207	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	8	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140207	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	7	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140207	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	6	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140207	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	5	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140207	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	4	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140208	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	3	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140208	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	2	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140208	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh Ng«	1	1	1	1	1059821850	2019-06-03 14:01:50	1073676288	1073676288	1073676288	0	2	1	1
20190603-140226	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	C¬m n¾m	1	1	2	1	1512395300	2019-06-03 14:02:26	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140231	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	C¬m n¾m	1	1	2	1	1512395300	2019-06-03 14:02:26	1073676288	1073676288	1073676288	0	2	1	1
20190603-140238	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	Mµn thÇu	1	1	3	1	1594862837	2019-06-03 14:02:38	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140240	ItemConsume	ItemList.Use	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	Mµn thÇu	1	1	3	1	1594862837	2019-06-03 14:02:38	1073676288	1073676288	1073676288	0	2	1	1
20190603-140246	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	1		1	300	1636	3526			0		0	0	0	0	B¸nh xÕp	1	1	4	1	-322601465	2019-06-03 14:02:46	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140341	ItemAdd	1866858960	test004	342342	1		1	200	1185	2828			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-988696620	2019-06-03 14:03:41	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140516	ItemPickUp	Player.PickItem	test009	jx2kggjj	1		1	304	1549	2824			0		0	0	0	0	§u«i thá	2	1	2	1	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140544	ItemPickUp	Player.PickItem	test009	jx2kggjj	2		2	304	1531	2825			0		0	0	0	0	§u«i thá	2	1	2	2	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140610	ItemAdd	2471460818	test005	fnsdnkfjdkf	1		1	100	1445	2802			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-145411482	2019-06-03 14:06:10	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140610	ItemAdd	2471460818	test005	fnsdnkfjdkf	1		1	100	1445	2802			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	1917875922	2019-06-03 14:06:10	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140610	ItemAdd	2471460818	test005	fnsdnkfjdkf	1		1	100	1445	2802			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-747866484	2019-06-03 14:06:10	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140610	ItemAdd	2471460818	test005	fnsdnkfjdkf	1		1	100	1445	2802			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	-179404931	2019-06-03 14:06:10	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140610	ItemAdd	207423358	test005	fnsdnkfjdkf	1		1	100	1445	2802			0		0	0	0	0	GM Item	2	1	30644	1	1994675458	2019-06-03 14:06:10	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140612	ItemAdd	1866858960	test005	fnsdnkfjdkf	1		1	100	1445	2802			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	1809022792	2019-06-03 14:06:12	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-140632	ItemPickUp	Player.PickItem	test009	jx2kggjj	2		3	304	1508	2837			0		0	0	0	0	§u«i thá	2	1	2	3	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140639	ItemPickUp	Player.PickItem	test009	jx2kggjj	2		1	304	1513	2836			0		0	0	0	0	Tµng Hång Hoa	1	2	1	1	361154092	2019-06-03 14:06:38	0	0	0	0	2	3	1
20190603-140658	ItemPickUp	Player.PickItem	test009	jx2kggjj	2		1	304	1515	2819			0		0	0	0	0	ThÞt Thá	1	3	1	1	2036117044	2019-06-03 14:06:57	0	0	0	0	2	4	1
20190603-140719	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		4	304	1518	2817			0		0	0	0	0	§u«i thá	2	1	2	4	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140738	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		5	304	1538	2807			0		0	0	0	0	§u«i thá	2	1	2	5	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140816	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		6	304	1523	2841			0		0	0	0	0	§u«i thá	2	1	2	6	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140817	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		7	304	1523	2841			0		0	0	0	0	§u«i thá	2	1	2	7	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-140839	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	3		1	304	1496	2851			0		0	0	0	0	B¸nh xÕp	1	1	4	1	1901417085	2019-06-03 14:08:39	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141047	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		8	304	1480	2846			0		0	0	0	0	§u«i thá	2	1	2	8	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-141103	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		2	304	1498	2839			0		0	0	0	0	ThÞt Thá	1	3	1	2	2036117044	2019-06-03 14:06:57	0	0	0	0	2	4	1
20190603-141139	ItemPickUp	Player.PickItem	test009	jx2kggjj	3		9	304	1493	2847			0		0	0	0	0	§u«i thá	2	1	2	9	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-1050960416	2019-06-03 14:01:09	1073676288	1073676288	1073676288	0	2	0	0
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-2140451668	2019-06-03 14:01:09	1073676288	1073676288	1073676288	0	2	1	0
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	150685725	2019-06-03 14:01:09	1073676288	1073676288	1073676288	0	2	2	0
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1191453840	2019-06-03 14:01:09	1073676288	1073676288	1073676288	0	2	3	0
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	GM Item	2	1	30644	1	-1523453555	2019-06-03 14:01:09	1073676288	1073676288	1073676288	0	2	4	0
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	433543180	2019-06-03 14:01:13	1073676288	1073676288	1073676288	0	2	0	1
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		2	304	1492	2848			0		0	0	0	0	B¸nh xÕp	1	1	4	2	-322601465	2019-06-03 14:02:46	1073676288	1073676288	1073676288	0	2	1	1
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		9	304	1492	2848			0		0	0	0	0	§u«i thá	2	1	2	9	-1878104681	2019-06-03 14:05:15	0	0	0	0	2	2	1
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	Tµng Hång Hoa	1	2	1	1	361154092	2019-06-03 14:06:38	0	0	0	0	2	3	1
20190603-141208	ItemConsume	ClearItemInPos	test009	jx2kggjj	4		2	304	1492	2848			0		0	0	0	0	ThÞt Thá	1	3	1	2	2036117044	2019-06-03 14:06:57	0	0	0	0	2	4	1
20190603-141208	large_str	AddItem[\settings\static_script\cheat\gm_item_tifuzhiyin.lua|ClearBagAllItem]			0		3142125327	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20190603-141208	ItemAdd	3142125327	test009	jx2kggjj	4		1	304	1492	2848			0		0	0	0	0	GM Item	2	1	30644	1	1220902384	2019-06-03 14:12:08	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141237	large_str	AddItem[/script/ÖÐÔ­Ò»Çø/ãê¾©/npc/Ò°ÛÅ.lua|main]			0		4086828173	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20190603-141237	ItemAdd	4086828173	test004	342342	1		1	200	1180	2824			0		0	0	0	0	Giang hå chØ nam	2	0	505	1	-1085841980	2019-06-03 14:12:37	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141238	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	4		1	304	1490	2849			0		0	0	0	0	X¹ h­¬ng	1	2	4	1	-959369586	2019-06-03 14:12:38	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141242	large_str	AddItem[/script/ÖÐÔ­Ò»Çø/ãê¾©/npc/Ò°ÛÅ.lua|task_000_00]			0		3445244908	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20190603-141242	ItemAdd	3445244908	test004	342342	1		1	200	1180	2824			0		0	0	0	0	Giang hå chØ nam	2	0	505	1	-1433587416	2019-06-03 14:12:42	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141244	ItemAdd	3445244908	test004	342342	1		1	200	1180	2824			0		0	0	0	0	Giang hå chØ nam	2	0	505	1	1903300425	2019-06-03 14:12:44	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141245	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	4		1	304	1490	2849			0		0	0	0	0	Tay GÊu	1	3	4	1	410924478	2019-06-03 14:12:45	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141251	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	4		1	304	1490	2849			0		0	0	0	0		1	4	4	1	-562741980	2019-06-03 14:12:51	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141258	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	4		1	304	1490	2849			0		0	0	0	0	¢m Hµo Th¹ch cÊp 4	2	4	4	1	1285278321	2019-06-03 14:12:58	4294910846	0	0	0	-1	-1	-1
20190603-141306	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	4		0	304	1490	2849			0		0	0	0	0		3	4	4	0	-1234653193	2019-06-03 14:13:06	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141306	item_lost	additem_lost	test009	jx2kggjj	4		1	304	1490	2849			0		1	0	0	0		3	4	4	0	-1234653193	2019-06-03 14:13:06	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141311	ItemAdd	AddItem[NoScript|NoFunc]	test009	jx2kggjj	4		0	304	1490	2849			0		0	0	0	0		4	4	4	0	-835206322	2019-06-03 14:13:11	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141311	item_lost	additem_lost	test009	jx2kggjj	4		1	304	1490	2849			0		1	0	0	0		4	4	4	0	-835206322	2019-06-03 14:13:11	1073676288	1073676288	1073676288	0	-1	-1	-1
20190603-141313	ItemPickUp	Player.PickItem	test009	jx2kggjj	4		1	304	1490	2849			0		0	0	0	0	§u«i thá	2	1	2	1	-2039752557	2019-06-03 14:12:26	0	0	0	0	2	0	1
